,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,Y
9872,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,26,Unmarried partner,0,Bachelors degree,Community & Social Services,$37500 - $49999,less1,never,1~3,less1,never,1,0,1,0
9873,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,0,0,1
9874,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,0,0,1
9875,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,0,0,1
9876,No Urgent Place,Friend(s),Sunny,55,10AM,Restaurant(<20),2h,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,0,0,1
9877,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,0,0,1
9878,No Urgent Place,Friend(s),Rainy,55,10PM,Restaurant(20-50),2h,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,0,0,1
9879,No Urgent Place,Alone,Sunny,30,10AM,Carry out & Take away,1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,0,0,1
9880,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,0,0,1
9881,No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,0,0,0,1
9882,No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,0,0,0,1
9883,Home,Alone,Sunny,30,6PM,Restaurant(20-50),1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,0,0,1,1
9884,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,0,0,0,1
9885,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,0,0,1,1
9886,Home,Alone,Rainy,55,6PM,Bar,1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,1,0,1
9887,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,1,0,1
9888,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,0,0,1
9889,Work,Alone,Sunny,30,7AM,Bar,1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,0,1,1
9890,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,0,1,1
9891,Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,0,0,1,1
9892,Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,0,0,0,1
9893,Work,Alone,Rainy,55,7AM,Bar,1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,1,0,1
9894,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,21,Single,0,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,1,0,1,1
9895,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,0,0,0
9896,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,0,0,1
9897,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,0,0,0
9898,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,0,0,1
9899,No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,0,0,0,0
9900,No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,0,0,0,1
9901,No Urgent Place,Kid(s),Sunny,80,10AM,Coffee House,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,0,0,0,1
9902,No Urgent Place,Kid(s),Sunny,80,2PM,Coffee House,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,0,0,0,1
9903,No Urgent Place,Kid(s),Sunny,80,10PM,Restaurant(20-50),1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,0,0,0
9904,Home,Kid(s),Sunny,80,6PM,Restaurant(20-50),2h,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,0,1,1
9905,Home,Kid(s),Sunny,80,10PM,Carry out & Take away,2h,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,0,0,1
9906,Home,Kid(s),Sunny,30,6PM,Bar,2h,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,0,0,0
9907,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,0,0,0,1
9908,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,0,0,1,1
9909,Home,Alone,Rainy,55,6PM,Bar,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,1,0,0
9910,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,1,0,0
9911,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,0,0,1
9912,Work,Alone,Sunny,30,7AM,Bar,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,0,1,0
9913,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,0,1,0
9914,Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,0,0,1,1
9915,Work,Alone,Rainy,55,7AM,Bar,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,1,0,0
9916,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,36,Divorced,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,never,gt8,4~8,4~8,less1,1,0,1,1
9917,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,1,0,0,0
9918,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,1,0,0,1
9919,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,1,0,0,1
9920,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,1,0,0,1
9921,No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,0,0,0,0
9922,No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,0,0,0,1
9923,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,0,0,0,1
9924,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,0,0,1,1
9925,Home,Alone,Rainy,55,6PM,Bar,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,1,1,0,1
9926,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,1,1,0,0
9927,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,1,0,0,1
9928,Work,Alone,Sunny,30,7AM,Bar,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,1,0,1,0
9929,Work,Alone,Sunny,30,7AM,Carry out & Take away,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,1,0,0,1
9930,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,1,0,1,0
9931,Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,0,0,1,0
9932,Work,Alone,Rainy,55,7AM,Bar,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,1,1,0,1
9933,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,31,Unmarried partner,0,Graduate degree (Masters or Doctorate),Student,$25000 - $37499,1~3,less1,1~3,1~3,less1,1,0,1,0
9934,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,0,0,0
9935,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,0,0,1
9936,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,0,0,1
9937,No Urgent Place,Friend(s),Sunny,55,10AM,Restaurant(<20),2h,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,0,0,0
9938,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,0,0,1
9939,No Urgent Place,Friend(s),Rainy,55,10PM,Restaurant(20-50),2h,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,0,0,0
9940,No Urgent Place,Alone,Sunny,30,10AM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,0,0,1
9941,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,0,0,1
9942,No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,0,0,0,0
9943,No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,0,0,0,1
9944,Home,Alone,Sunny,30,6PM,Restaurant(20-50),1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,0,0,1,1
9945,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,0,0,0,1
9946,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,0,0,1,1
9947,Home,Alone,Rainy,55,6PM,Bar,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,1,0,0
9948,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,1,0,0
9949,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,0,0,0
9950,Work,Alone,Sunny,30,7AM,Bar,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,0,1,0
9951,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,0,1,0
9952,Work,Alone,Sunny,80,7AM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,0,0,1,0
9953,Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,0,0,0,0
9954,Work,Alone,Rainy,55,7AM,Bar,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,1,0,0
9955,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,1~3,1~3,1~3,less1,less1,1,0,1,0
9956,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,0,0,0
9957,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,0,0,1
9958,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,0,0,1
9959,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,0,0,0
9960,No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,0,0,0,0
9961,No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,0,0,0,1
9962,No Urgent Place,Kid(s),Sunny,80,10AM,Coffee House,1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,0,0,0,1
9963,No Urgent Place,Kid(s),Sunny,80,2PM,Coffee House,1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,0,0,0,1
9964,No Urgent Place,Kid(s),Sunny,80,10PM,Restaurant(20-50),1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,0,0,0
9965,Home,Kid(s),Sunny,80,6PM,Restaurant(20-50),2h,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,0,1,0
9966,Home,Kid(s),Sunny,80,10PM,Carry out & Take away,2h,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,0,0,0
9967,Home,Kid(s),Sunny,30,6PM,Bar,2h,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,0,0,0
9968,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,0,0,0,0
9969,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,0,0,1,1
9970,Home,Alone,Rainy,55,6PM,Bar,1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,1,0,0
9971,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,1,0,0
9972,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,0,0,0
9973,Work,Alone,Sunny,30,7AM,Bar,1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,0,1,0
9974,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,0,1,0
9975,Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,0,0,1,1
9976,Work,Alone,Rainy,55,7AM,Bar,1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,1,0,0
9977,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,50plus,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,never,4~8,1~3,4~8,1~3,1,0,1,1
9978,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,1,0,0,0
9979,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,1,0,0,0
9980,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,1,0,0,1
9981,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,1,0,0,0
9982,No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,0,0,0,0
9983,No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,0,0,0,1
9984,No Urgent Place,Kid(s),Sunny,80,10AM,Coffee House,1d,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,0,0,0,0
9985,Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,0,0,0,1
9986,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,0,0,1,1
9987,Home,Alone,Rainy,55,6PM,Bar,1d,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,1,1,0,0
9988,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,1,1,0,0
9989,Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,1,0,0,1
9990,Work,Alone,Sunny,30,7AM,Bar,1d,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,1,0,1,0
9991,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,1,0,1,1
9992,Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,0,0,1,0
9993,Work,Alone,Rainy,55,7AM,Bar,1d,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,1,1,0,0
9994,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,50plus,Married partner,1,High School Graduate,Retired,$75000 - $87499,never,never,4~8,less1,1~3,1,0,1,1
9995,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Male,26,Single,1,Some High School,Installation Maintenance & Repair,$12500 - $24999,4~8,1~3,1~3,4~8,4~8,1,0,0,1
9996,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),1d,Male,26,Single,1,Some High School,Installation Maintenance & Repair,$12500 - $24999,4~8,1~3,1~3,4~8,4~8,1,0,0,1
9997,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Male,26,Single,1,Some High School,Installation Maintenance & Repair,$12500 - $24999,4~8,1~3,1~3,4~8,4~8,1,0,0,1
9998,No Urgent Place,Friend(s),Sunny,55,10AM,Restaurant(<20),2h,Male,26,Single,1,Some High School,Installation Maintenance & Repair,$12500 - $24999,4~8,1~3,1~3,4~8,4~8,1,0,0,1
9999,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,26,Single,1,Some High School,Installation Maintenance & Repair,$12500 - $24999,4~8,1~3,1~3,4~8,4~8,1,0,0,1
10000,No Urgent Place,Friend(s),Rainy,55,10PM,Restaurant(20-50),2h,Male,26,Single,1,Some High School,Installation Maintenance & Repair,$12500 - $24999,4~8,1~3,1~3,4~8,4~8,1,0,0,1
